Average Amount/transaction/day,Transaction_amount,Is declined,Total Number of declines/day,isForeignTransaction,isHighRiskCountry,Daily_chargeback_avg_amt,6_month_avg_chbk_amt,6-month_chbk_freq
622.7356696,3113.678348,0,0,0,0,0,0.0,0
389.4738641,5452.634097,0,6,0,0,0,0.0,0
254.18852709999996,6100.52465,0,5,0,0,0,0.0,0
400.45623880000005,800.9124776000001,0,0,0,0,0,0.0,0
179.06822140000003,2686.023321,0,0,0,0,0,0.0,0
629.8197898,629.8197898,0,0,1,0,0,0.0,0
272.1838551,1360.919276,0,5,0,0,0,0.0,0
619.0701677000001,14857.684019999999,0,0,0,0,0,0.0,0
883.4894271,4417.447136,0,0,0,0,0,0.0,0
147.88787969999998,295.77575939999997,0,0,0,0,0,0.0,0
884.7108413999999,12385.95178,0,0,0,0,0,0.0,0
331.40317749999997,6628.06355,0,0,0,0,0,0.0,0
294.4925811,4122.896135,0,0,0,0,0,0.0,0
931.9793133999999,40075.11048,0,9,0,0,0,0.0,0
441.38378339999997,12358.74594,0,1,0,0,0,0.0,0
316.8373062,1584.186531,0,1,0,0,0,0.0,0
812.1777179,8933.954897,0,2,0,0,0,0.0,0
838.8031794999999,838.8031794999999,0,0,0,0,0,0.0,0
131.186302,787.117812,0,0,1,0,0,0.0,0
883.1434881000001,12364.008829999999,0,1,0,0,0,0.0,0
406.2528695,10156.321740000001,0,0,0,0,0,0.0,0
681.8152600999999,12954.489940000001,0,0,0,0,0,0.0,0
122.05539650000001,0.0,0,5,0,0,0,0.0,0
381.47643450000004,9155.434428,0,0,0,0,0,0.0,0
396.6188071,11105.3266,0,8,1,1,0,0.0,0
378.4951729,1892.4758649999999,0,5,0,0,0,0.0,0
735.9010899,25756.53815,0,0,1,1,0,0.0,0
686.2116802999999,19900.138730000002,0,0,0,0,0,0.0,0
243.6210208,2192.589187,0,0,0,0,0,0.0,0
114.2010307,6623.659781,0,8,1,1,0,0.0,0
415.365899,5815.1225859999995,0,0,1,0,0,0.0,0
904.350876,7234.807008,0,0,0,0,0,0.0,0
178.41171200000002,3211.410816,0,0,0,0,0,0.0,0
312.38665560000004,15306.946119999999,0,0,0,0,878,728.0,6
477.01297750000003,4293.116798,0,0,0,0,0,0.0,0
838.292564,23472.19179,0,0,0,0,0,0.0,0
103.4037403,723.8261821000001,0,1,0,0,0,0.0,0
646.1567653,18092.389430000003,0,0,0,0,502,473.0,3
600.0949052,31805.029980000003,0,0,1,1,0,0.0,0
152.807705,3056.1541,0,0,0,0,0,0.0,0
594.8029527000001,30334.950589999997,0,4,1,1,0,0.0,0
370.9786167,1483.914467,0,0,0,0,0,0.0,0
483.0706965,5796.848358,0,0,0,0,0,0.0,0
425.4511691000001,25527.07015,0,9,1,0,0,0.0,0
81.66936667,163.3387333,0,0,0,0,0,0.0,0
305.6696144,1222.678458,0,0,0,0,0,0.0,0
210.45491940000002,4419.553307,0,0,0,0,0,0.0,0
823.9308066000001,18950.40855,0,0,0,0,0,0.0,0
623.9478462000001,3119.739231,0,0,0,0,0,0.0,0
260.5499071,1042.1996279999998,0,0,0,0,0,0.0,0
253.6174611,9891.080983,0,2,1,1,0,0.0,0
464.98194129999996,5579.7832960000005,0,0,0,0,0,0.0,0
415.02182819999996,2490.1309690000003,0,0,0,0,0,0.0,0
500.0,14000.0,1,6,0,0,754,585.0,7
738.8735633,15516.344830000002,0,0,1,0,918,781.0,2
938.1873711000001,7505.498969,0,0,0,0,0,0.0,0
79.26967081,1902.4720989999998,0,0,0,0,0,0.0,0
869.1134469000001,19120.49583,0,0,0,0,957,874.0,2
636.8251852999999,14010.154080000002,0,0,0,0,0,0.0,0
246.9749656,3210.6745530000003,0,0,0,0,0,0.0,0
242.175129,5812.203096,0,5,0,0,0,0.0,0
450.42085589999994,17566.41338,0,0,1,0,833,761.0,7
399.2845893,9582.830143000001,0,0,1,0,0,0.0,0
700.5249062,17513.12266,0,3,0,0,0,0.0,0
744.476896,2233.430688,0,0,1,0,0,0.0,0
149.69405559999998,2993.881112,0,0,0,0,0,0.0,0
432.03025180000003,22033.542840000002,0,8,1,1,0,0.0,0
667.4353963,10011.53094,0,0,0,0,0,0.0,0
495.76342530000005,0.0,0,0,0,0,942,843.0,1
501.6393643999999,1504.918093,0,0,0,0,0,0.0,0
218.107283,3271.609245,0,6,0,0,0,0.0,0
51.32846452,667.2700388,0,0,0,0,0,0.0,0
352.5517441,6345.931394,0,0,0,0,0,0.0,0
322.0990903,1932.5945420000003,0,0,0,0,0,0.0,0
28.36943391,1163.14679,0,9,1,1,0,0.0,0
457.055871,8227.005678,0,0,0,0,0,0.0,0
980.9750955,22562.4272,0,0,0,0,0,0.0,0
196.4638971,196.4638971,0,0,0,0,0,0.0,0
1500.0,12000.0,1,0,1,1,754,585.0,7
853.271362,23038.32677,0,0,0,0,0,0.0,0
163.2326675,3917.5840200000002,0,6,0,0,0,0.0,0
499.25740419999994,11982.1777,0,0,1,0,0,0.0,0
185.5,7049.0,1,20,0,0,0,0.0,0
570.627572,26819.495880000002,0,9,0,0,0,0.0,0
50.79201438,1371.3843880000002,0,0,0,0,0,0.0,0
704.3921356000001,2817.568542,0,0,0,0,0,0.0,0
166.4107752,1331.286202,0,0,0,0,0,0.0,0
586.8798346,5868.7983460000005,0,0,0,0,0,0.0,0
822.7269202,23859.08069,0,0,0,0,0,0.0,0
19.02993576,361.5687794,0,0,0,0,0,0.0,0
139.6437436,3072.162359,0,0,0,0,0,0.0,0
571.218401,11424.36802,0,0,1,0,0,0.0,0
245.3358792,7114.740497,0,0,0,0,0,0.0,0
310.80602089999996,7459.344502,0,0,0,0,0,0.0,0
312.69379419999996,312.69379419999996,0,5,0,0,0,0.0,0
764.0368711,6112.294969,0,0,1,0,0,0.0,0
553.0742426,10508.410609999999,0,0,0,0,0,0.0,0
241.404205,3138.254665,0,0,1,0,0,0.0,0
341.134629,8187.2310959999995,0,4,0,0,0,0.0,0
949.623967,8546.615703,0,0,0,0,0,0.0,0
735.219548,11028.29322,0,0,0,0,0,0.0,0
640.0849893,1280.169979,0,0,0,0,0,0.0,0
792.3189991,3169.2759960000003,0,0,0,0,0,0.0,0
805.3738068,12080.6071,0,0,0,0,0,0.0,0
328.9073055,9209.404554,0,0,0,0,0,0.0,0
392.81617969999996,10213.22067,0,0,0,0,0,0.0,0
507.06780599999996,22310.98346,0,9,0,0,0,0.0,0
395.6311546,4747.573855,0,0,0,0,0,0.0,0
49.67058576,1738.470502,0,0,1,0,0,0.0,0
410.0125387,9840.300929,0,0,0,0,0,0.0,0
357.2723062,714.5446124,0,0,1,0,0,0.0,0
763.9893734,12987.81935,0,0,0,0,0,0.0,0
190.31556080000001,1712.840047,0,0,0,0,0,0.0,0
674.0469714,6740.469714,0,0,0,0,0,0.0,0
242.1517429,10654.67669,0,0,1,1,0,0.0,0
196.3462093,1374.423465,0,0,0,0,0,0.0,0
149.5857339,0.0,0,0,1,0,0,0.0,0
128.0026311,7424.152604000001,0,7,0,0,0,0.0,0
221.33305840000003,2213.330584,0,0,0,0,0,0.0,0
87.44954238,612.1467967,0,0,0,0,0,0.0,0
162.26908600000002,8113.4543,0,9,0,0,0,0.0,0
853.5837651,1707.1675300000002,0,0,0,0,0,0.0,0
991.0820918,0.0,0,0,0,0,0,0.0,0
949.6271332,9496.271331999998,0,0,0,0,978,317.0,5
894.5480298,0.0,0,1,0,0,0,0.0,0
628.3983686,8169.178792000001,0,0,0,0,0,0.0,0
168.3523854,0.0,0,0,0,0,0,0.0,0
590.9439685,12409.82334,0,0,0,0,0,0.0,0
460.678046,27640.682760000003,0,3,1,0,0,0.0,0
276.6084992,7468.429478,0,5,0,0,0,0.0,0
33.52475777,469.34660880000007,0,0,0,0,0,0.0,0
143.7397219,431.21916569999996,0,0,0,0,0,0.0,0
292.06066989999994,2920.606699,0,1,0,0,0,0.0,0
404.13828870000003,23440.02074,0,7,1,0,0,0.0,0
640.629547,17296.997769999998,0,0,0,0,0,0.0,0
467.79909189999995,7016.986379000001,0,0,0,0,0,0.0,0
885.4163592,15937.49447,0,0,0,0,0,0.0,0
189.3138594,10601.57613,0,0,1,1,0,0.0,0
837.1891049999999,43533.83346,0,0,1,1,0,0.0,0
111.37507109999999,5680.128626,0,2,1,0,0,0.0,0
883.3452073999999,34450.46309,0,0,1,1,0,0.0,0
814.8957684999999,22817.08152,0,0,1,0,0,0.0,0
500.0,11000.0,1,0,0,0,754,585.0,7
150.9392966,452.8178898,0,0,0,0,0,0.0,0
126.8518887,3298.149106,0,0,0,0,0,0.0,0
834.155832,15848.960809999999,0,0,0,0,0,0.0,0
432.6778148,12114.978809999999,0,0,1,0,0,0.0,0
391.4067023,391.4067023,0,0,0,0,0,0.0,0
628.786596,12575.73192,0,0,1,0,0,0.0,0
908.0677807,3632.2711229999995,0,0,0,0,0,0.0,0
147.5242383,8261.357345,0,2,1,1,0,0.0,0
866.3868295,24258.83123,0,0,0,0,0,0.0,0
723.8189798,723.8189798,0,0,1,0,0,0.0,0
356.81226319999996,16056.55184,0,9,1,1,0,0.0,0
629.8929033,1889.6787100000001,0,1,0,0,0,0.0,0
871.9209212000001,0.0,0,1,1,0,0,0.0,0
968.6067798,52304.766110000004,0,4,1,0,0,0.0,0
765.1056955,6120.845564,0,0,0,0,0,0.0,0
319.9701265,3839.641518,0,0,0,0,0,0.0,0
268.8414102,2150.731282,0,0,0,0,0,0.0,0
381.131639,4573.579668,0,0,0,0,0,0.0,0
681.4592031000001,681.4592031000001,0,0,0,0,0,0.0,0
861.0102791000002,5166.061675,0,0,0,0,0,0.0,0
932.4336525,27040.57592,0,0,0,0,0,0.0,0
987.6684847000001,28642.38606,0,6,0,0,0,0.0,0
26.43904462,317.26853539999996,0,0,0,0,0,0.0,0
578.0721578,15029.8761,0,0,0,0,0,0.0,0
668.9089342,1337.8178679999999,0,0,0,0,0,0.0,0
185.16736269999998,4999.518793,0,0,0,0,0,0.0,0
619.7705306,10536.09902,0,0,0,0,0,0.0,0
500.0,23000.0,0,2,0,0,754,585.0,7
756.2718054999999,5293.902639,0,0,0,0,0,0.0,0
980.6902902999999,3922.761161,0,0,0,0,0,0.0,0
756.4099142000001,6051.279314,0,0,0,0,0,0.0,0
473.2755808,7099.133712000001,0,0,1,0,0,0.0,0
347.7253025,19820.34224,0,0,1,1,0,0.0,0
845.1468507000001,16902.937009999998,0,6,0,0,973,901.0,3
252.51643289999998,5050.328657999999,0,0,1,0,0,0.0,0
978.5643211000001,15657.02914,0,0,0,0,0,0.0,0
262.5,3412.5,0,0,0,0,0,0.0,0
727.0086514,9451.112468000001,0,5,0,0,0,0.0,0
925.6920964,24067.99451,0,0,0,0,0,0.0,0
521.4180425,28677.992339999997,0,5,1,1,0,0.0,0
588.821206,1766.463618,0,0,1,0,0,0.0,0
30.7483322,461.224983,0,0,0,0,0,0.0,0
628.7312042000001,18861.936130000002,0,0,0,0,0,0.0,0
162.2226155,4704.45585,0,0,0,0,0,0.0,0
527.5805358,14772.255,0,0,0,0,0,0.0,0
778.5978508,11678.96776,0,1,0,0,0,0.0,0
756.8345155000001,22705.03547,0,0,0,0,0,0.0,0
727.117348,2908.469392,0,0,0,0,0,0.0,0
798.2538165,16763.33015,0,0,0,0,0,0.0,0
38.81815523,659.9086388999999,0,0,0,0,0,0.0,0
561.3105881,12348.83294,0,0,0,0,0,0.0,0
533.8957892,533.8957892,0,0,1,0,0,0.0,0
951.9376899,13327.12766,0,0,0,0,0,0.0,0
531.585269,3721.0968829999997,0,0,0,0,0,0.0,0
695.6778400000001,18783.30168,0,0,1,0,806,728.0,3
252.6746617,6822.215866,0,0,0,0,0,0.0,0
929.0120296,20438.26465,0,0,0,0,0,0.0,0
946.4100885,20821.02195,0,0,0,0,0,0.0,0
393.61560810000003,1180.846824,0,0,0,0,0,0.0,0
660.4656032,5944.190429,0,0,0,0,0,0.0,0
16.65950174,49.97850522,0,0,0,0,0,0.0,0
405.7192491,1622.8769960000002,0,0,0,0,0,0.0,0
405.9355569,3247.4844550000003,0,0,0,0,0,0.0,0
705.5256721,3527.628361,0,0,0,0,0,0.0,0
690.7039436000001,17267.59859,0,2,1,0,0,0.0,0
198.0284861,5346.769125,0,0,0,0,0,0.0,0
24.40863357,561.3985721,0,0,0,0,0,0.0,0
896.5596267000001,17931.19253,0,5,0,0,0,0.0,0
704.4050034,6339.645031,0,0,1,0,0,0.0,0
8.91508137,35.66032548,0,0,0,0,0,0.0,0
413.6208331,1654.483332,0,0,0,0,0,0.0,0
608.7425879,1217.485176,0,0,0,0,0,0.0,0
200.2843398,5607.961514,0,0,0,0,0,0.0,0
328.0947104,5577.610077,0,3,0,0,0,0.0,0
331.41562969999995,994.2468891000001,0,0,1,0,0,0.0,0
994.9872011,18904.75682,0,0,0,0,0,0.0,0
935.1886516000001,19638.96168,0,0,0,0,0,0.0,0
919.7619086000001,4598.809543,0,6,0,0,0,0.0,0
896.7453909,4483.726955,0,0,0,0,0,0.0,0
788.6774125,18928.2579,0,0,0,0,0,0.0,0
800.0,40800.0,1,0,1,1,754,585.0,7
630.7852684,3153.926342,0,0,0,0,0,0.0,0
678.0172298,0.0,0,0,0,0,0,0.0,0
838.7821171,15936.860219999999,0,0,0,0,0,0.0,0
50.83438982,660.8470677,0,4,0,0,0,0.0,0
562.0941363,3934.658954,0,1,1,0,0,0.0,0
843.3698768999999,18554.137290000002,0,5,0,0,0,0.0,0
769.0106009,40757.56185,0,6,1,1,0,0.0,0
876.7139811000001,25424.70545,0,0,0,0,0,0.0,0
778.9939437999999,10905.91521,0,0,0,0,0,0.0,0
744.439535,20844.30698,0,0,0,0,0,0.0,0
814.0844357999999,1628.168872,0,0,0,0,0,0.0,0
120.3016922,1203.016922,0,0,0,0,0,0.0,0
537.2396194,537.2396194,0,1,0,0,0,0.0,0
585.5400235000001,585.5400235000001,0,0,0,0,0,0.0,0
236.45715950000002,1655.200117,0,0,0,0,0,0.0,0
213.77588089999998,6413.276427000001,0,0,0,0,0,0.0,0
806.125364,20959.25946,0,9,1,1,0,0.0,0
986.2171125,56214.37541,0,4,1,0,876,539.0,8
912.1798464999999,17331.417080000003,0,0,0,0,0,0.0,0
246.4369025,7393.107075,0,0,0,0,0,0.0,0
428.8923376,2573.354026,0,0,0,0,0,0.0,0
223.65100319999996,0.0,0,0,0,0,0,0.0,0
639.8214337999999,0.0,0,0,1,0,0,0.0,0
983.3110218,9833.110218000002,0,0,0,0,0,0.0,0
500.0,20000.0,0,5,1,0,754,585.0,7
168.18317380000002,4204.579345,0,5,0,0,0,0.0,0
203.5552844,1628.442275,0,2,0,0,0,0.0,0
817.6135612,4088.067806,0,0,0,0,0,0.0,0
117.0296426,2457.622495,0,0,0,0,0,0.0,0
787.6988102999999,13390.87978,0,0,0,0,0,0.0,0
409.1657216,11047.474479999999,0,0,0,0,0,0.0,0
94.27628892,5373.748468,0,0,0,0,938,929.0,9
606.4889114,7884.355848,0,1,0,0,0,0.0,0
958.3417877999999,21083.519330000003,0,5,0,0,0,0.0,0
603.9016744,603.9016744,0,0,0,0,0,0.0,0
503.90914469999996,0.0,0,0,0,0,0,0.0,0
712.7100812000001,10690.65122,0,0,0,0,0,0.0,0
645.5678793999999,15493.62911,0,0,0,0,0,0.0,0
222.5298151,12461.66965,0,9,1,0,0,0.0,0
979.7549984999999,10777.304979999999,0,0,0,0,0,0.0,0
900.9657917999999,11712.55529,0,4,0,0,0,0.0,0
240.4835529,6012.088823,0,0,0,0,0,0.0,0
998.3917078,17971.050740000002,0,0,1,0,0,0.0,0
933.6851354,6535.795948,0,5,0,0,0,0.0,0
282.7331153,8481.993459000001,0,3,0,0,0,0.0,0
640.9126213,4486.388349,0,0,0,0,0,0.0,0
230.6314693,6227.049671,0,0,0,0,0,0.0,0
698.0108159,6282.097343,0,0,1,0,0,0.0,0
284.9072453,1994.3507170000003,0,0,0,0,0,0.0,0
946.4600977,6625.220684000001,0,0,0,0,0,0.0,0
904.1261592000001,3616.5046369999995,0,0,0,0,0,0.0,0
13.2914492,385.4520268,0,0,1,0,0,0.0,0
106.363069,2871.802863,0,0,0,0,0,0.0,0
579.1963571,8108.7489989999995,0,0,0,0,0,0.0,0
985.2185067,25615.68117,0,0,0,0,0,0.0,0
498.4128013,29406.35528,0,0,1,1,0,0.0,0
45.18791346,542.2549615,0,0,0,0,0,0.0,0
221.9097725,665.7293175,0,0,0,0,0,0.0,0
500.0,16500.0,1,5,0,0,754,585.0,7
491.88275120000003,11313.30328,0,0,0,0,0,0.0,0
664.1686305,14611.709869999999,0,6,0,0,0,0.0,0
979.9607217,2939.882165,0,0,0,0,0,0.0,0
885.4964677999999,4427.482339,0,0,0,0,0,0.0,0
733.9913263,38167.548969999996,0,4,1,0,0,0.0,0
472.2439703,472.2439703,0,0,0,0,0,0.0,0
804.7617661,42652.3736,0,0,0,0,953,950.0,8
184.98493080000003,4069.668478,0,0,0,0,0,0.0,0
801.041493,10413.53941,0,0,1,0,0,0.0,0
935.9561002999999,15911.253709999999,0,0,0,0,0,0.0,0
483.0730371,9661.460742,0,1,0,0,0,0.0,0
742.8288142000001,14113.747469999998,0,0,0,0,0,0.0,0
797.1695872,7971.695872,0,0,0,0,0,0.0,0
746.2325632000001,26864.37228,0,0,0,0,502,441.0,7
92.64918696,92.64918696,0,0,0,0,0,0.0,0
550.0379616,2200.151846,0,0,0,0,567,290.0,2
965.965552,28013.001010000004,0,0,1,0,0,0.0,0
511.9425136,6143.310163,0,0,0,0,0,0.0,0
29.16618193,904.1516398,0,7,1,1,0,0.0,0
611.6975351,17739.22852,0,0,0,0,0,0.0,0
457.2117028,11887.50427,0,0,0,0,0,0.0,0
531.3669609,21786.0454,0,9,0,0,0,0.0,0
553.2370417000001,16597.11125,0,0,0,0,0,0.0,0
684.2787417000001,22581.198480000003,0,8,1,1,0,0.0,0
24.61433519,443.0580334,0,0,0,0,0,0.0,0
148.0469177,2220.703766,0,1,0,0,0,0.0,0
133.1890406,1864.646568,0,0,0,0,0,0.0,0
515.0148264999999,13905.400319999999,0,0,0,0,0,0.0,0
565.5108682,13572.26084,0,0,1,0,0,0.0,0
550.9807562999999,32507.86462,0,0,0,0,707,571.0,7
258.7715643,2587.715643,0,0,0,0,0,0.0,0
138.8972575,1666.76709,0,0,0,0,0,0.0,0
203.9832406,2039.8324059999998,0,5,0,0,0,0.0,0
940.367187,20688.07811,0,0,0,0,0,0.0,0
257.3432173,1801.402521,0,0,0,0,0,0.0,0
659.8070713,19134.405069999997,0,0,0,0,0,0.0,0
958.8348315999999,6711.8438209999995,0,0,1,0,0,0.0,0
774.7047234,4648.22834,0,0,0,0,0,0.0,0
782.9070716,14092.327290000001,0,2,0,0,0,0.0,0
143.83183300000002,3595.795825,0,0,0,0,0,0.0,0
356.41038169999996,8910.259543,0,0,0,0,0,0.0,0
576.8975236,11537.95047,0,0,1,0,0,0.0,0
327.5072453,7860.173887000001,0,0,0,0,0,0.0,0
971.4335585000001,14571.503380000002,0,0,1,0,0,0.0,0
622.1654905,0.0,0,0,0,0,0,0.0,0
558.9086915,8942.539064,0,0,0,0,0,0.0,0
815.3161964999999,3261.2647859999997,0,0,0,0,0,0.0,0
10.13506361,212.8363358,0,0,0,0,0,0.0,0
494.40669019999996,9393.727114,0,0,0,0,0,0.0,0
921.0639299000001,46974.26042,0,8,1,1,0,0.0,0
282.1097646,7334.85388,0,0,0,0,0,0.0,0
936.5709786,7492.5678290000005,0,0,0,0,0,0.0,0
865.7940312999999,45887.083660000004,0,0,0,0,487,393.0,9
314.51379239999994,7233.817225,0,0,0,0,0,0.0,0
681.0673665,21794.155730000002,0,0,1,1,0,0.0,0
679.4976431,679.4976431,0,6,1,0,0,0.0,0
721.6986676,15155.672019999998,0,0,0,0,0,0.0,0
533.9874879,12281.71222,0,0,0,0,0,0.0,0
514.5016284,2572.508142,0,0,0,0,0,0.0,0
248.22756040000002,1985.8204829999997,0,0,0,0,0,0.0,0
878.2447348,22834.3631,0,0,0,0,0,0.0,0
758.3940605,6067.152484,0,0,1,0,0,0.0,0
199.4412882,4387.70834,0,3,0,0,0,0.0,0
794.0732473999999,1588.146495,0,0,0,0,0,0.0,0
744.7480466,744.7480466,0,0,0,0,0,0.0,0
208.70597990000002,4174.119597999999,0,0,1,0,0,0.0,0
221.6204952,6426.994361,0,0,0,0,0,0.0,0
658.7874267000001,5929.08684,0,0,0,0,0,0.0,0
66.01062624,990.1593936,0,0,0,0,0,0.0,0
210.2635499,1471.844849,0,0,0,0,0,0.0,0
278.409644,2784.09644,0,6,1,0,0,0.0,0
978.9516619999999,24473.79155,0,0,0,0,0,0.0,0
397.7989809,10342.7735,0,0,0,0,0,0.0,0
874.2839640000001,4371.41982,0,0,0,0,0,0.0,0
268.5412251,8593.319203000001,0,6,0,0,931,889.0,3
528.9062868,12164.8446,0,0,0,0,0,0.0,0
725.7007232999999,18142.51808,0,0,0,0,0,0.0,0
704.6585122,3523.2925609999998,0,0,0,0,0,0.0,0
198.3147013,3371.349922,0,0,0,0,0,0.0,0
465.0166178,4650.166178,0,0,0,0,0,0.0,0
271.15804160000005,5965.476915,0,1,0,0,0,0.0,0
12.27570287,306.89257180000004,0,0,1,0,0,0.0,0
435.91349160000004,4359.134916,0,0,0,0,0,0.0,0
599.1407267999999,5392.266541,0,0,0,0,0,0.0,0
294.062671,2058.438697,0,0,0,0,0,0.0,0
308.0830989,17868.81974,0,7,0,0,0,0.0,0
96.10989068,2594.967048,0,0,0,0,0,0.0,0
605.4524663,1816.3573989999998,0,0,0,0,0,0.0,0
995.8640630000001,23900.73751,0,0,0,0,0,0.0,0
441.85683780000005,10604.56411,0,0,1,0,0,0.0,0
274.97367119999996,14298.6309,0,4,1,1,0,0.0,0
947.4890276000001,44531.9843,0,7,1,0,0,0.0,0
165.01629259999999,2970.293267,0,0,0,0,0,0.0,0
259.9526174,2859.478791,0,0,1,0,0,0.0,0
612.9180200000001,9806.688320000001,0,1,0,0,0,0.0,0
347.1303665,3471.303665,0,0,0,0,0,0.0,0
306.3084233,5207.243196,0,1,0,0,0,0.0,0
221.85136859999997,5324.432846,0,0,0,0,0,0.0,0
292.1589083,4090.2247159999997,0,0,0,0,0,0.0,0
760.5655423999999,10647.917590000001,0,0,0,0,0,0.0,0
774.4893897000001,13166.31962,0,0,1,0,0,0.0,0
437.2174398,9618.783676000001,0,0,1,0,0,0.0,0
581.9333833,33170.20285,0,0,1,1,0,0.0,0
354.20219239999994,9917.661387,0,0,0,0,0,0.0,0
870.9886457999999,10451.86375,0,0,0,0,0,0.0,0
718.5289042999999,12933.520279999999,0,0,0,0,0,0.0,0
858.5168817,22321.43892,0,0,1,0,0,0.0,0
327.7800332,1311.120133,0,1,0,0,0,0.0,0
500.71845509999997,20529.45666,0,8,1,1,0,0.0,0
137.1661614,5898.14494,0,3,1,1,0,0.0,0
389.0008474,1945.004237,0,6,0,0,0,0.0,0
313.65769819999997,5018.523171,0,0,1,0,0,0.0,0
124.75339890000001,748.5203934,0,0,0,0,0,0.0,0
411.9448641,5355.283233,0,0,0,0,0,0.0,0
746.2391036,21640.933999999997,0,0,1,0,0,0.0,0
890.8021377,26724.064130000002,0,0,0,0,0,0.0,0
142.84165480000001,1999.7831670000003,0,0,0,0,0,0.0,0
819.9480623,6559.584497999999,0,3,0,0,0,0.0,0
412.64055279999997,6602.248845,0,2,0,0,0,0.0,0
399.19003480000003,0.0,0,0,0,0,0,0.0,0
679.9403346,38076.65874,0,0,1,1,0,0.0,0
115.0419,2185.7961,0,0,1,0,0,0.0,0
312.2343024,936.7029072,0,0,0,0,0,0.0,0
270.2719797,16216.318780000001,0,0,0,0,991,914.0,7
359.91140210000003,15476.19029,0,6,1,0,0,0.0,0
820.6100397999999,1641.22008,0,0,1,0,0,0.0,0
300.6612525,3307.273778,0,0,0,0,0,0.0,0
692.3463816000001,15231.6204,0,0,0,0,0,0.0,0
702.0144267999999,6318.129841,0,0,0,0,0,0.0,0
786.4843854,5505.390697999999,0,0,0,0,0,0.0,0
483.5514489,13539.440569999999,0,9,0,0,0,0.0,0
799.1282845,23174.72025,0,0,0,0,0,0.0,0
670.9363477,14760.59965,0,0,0,0,0,0.0,0
196.89162190000002,590.6748657,0,0,0,0,0,0.0,0
210.54749069999997,3158.212361,0,6,0,0,0,0.0,0
900.0364789999999,27001.09437,0,1,0,0,0,0.0,0
870.7019544,24379.65472,0,0,0,0,0,0.0,0
303.0168416,4242.235782,0,1,0,0,0,0.0,0
307.41550750000005,14448.52885,0,0,1,1,0,0.0,0
703.4160366,5627.328293,0,0,0,0,0,0.0,0
210.497371,5683.429017,0,1,0,0,0,0.0,0
757.4775268999999,4544.865161,0,0,1,0,0,0.0,0
31.98313625,767.59527,0,0,0,0,960,797.0,1
980.6475055,0.0,0,0,0,0,0,0.0,0
696.2968202000001,2785.187281,0,0,0,0,0,0.0,0
795.9126882,20693.729890000002,0,3,0,0,0,0.0,0
153.6048897,3993.727132,0,0,0,0,0,0.0,0
137.7018438,3855.651626,0,0,0,0,0,0.0,0
569.9575183,19378.55562,0,5,1,0,527,339.0,8
526.9477039,11592.84949,0,0,1,0,0,0.0,0
33.33148681,433.3093285,0,0,0,0,0,0.0,0
33.07029467,529.1247147,0,0,1,0,0,0.0,0
782.0860190000001,14859.63436,0,0,0,0,0,0.0,0
413.7465063,24824.790380000002,0,7,0,0,0,0.0,0
657.5685587,10521.096940000001,0,0,0,0,0,0.0,0
673.7871805,16170.89233,0,0,0,0,0,0.0,0
281.5118871,0.0,0,0,0,0,0,0.0,0
825.3938393,20634.845980000002,0,0,0,0,0,0.0,0
317.4425735,2539.540588,0,3,1,0,0,0.0,0
769.8602607,18476.646259999998,0,0,0,0,0,0.0,0
500.33045260000006,8505.617694,0,5,1,0,0,0.0,0
334.37319489999993,9696.822651999999,0,0,0,0,649,507.0,5
464.2802182,21356.890040000002,0,5,1,0,0,0.0,0
392.5302345,2747.711642,0,0,1,0,0,0.0,0
316.24674460000006,0.0,0,0,0,0,0,0.0,0
719.8422034,37431.79458,0,2,1,1,0,0.0,0
551.2853551,8820.565681999999,0,2,0,0,0,0.0,0
203.8653551,5504.364588,0,2,0,0,0,0.0,0
877.0977777999999,12279.36889,0,0,0,0,0,0.0,0
764.0983441000001,19866.55695,0,0,0,0,0,0.0,0
832.603207,33304.128280000004,0,0,1,1,0,0.0,0
43.21184997,2333.439898,0,7,1,1,0,0.0,0
973.2891175000001,20439.07147,0,0,0,0,0,0.0,0
998.3440744,26955.29001,0,0,1,1,701,585.0,8
880.9632491,21143.117980000003,0,4,0,0,0,0.0,0
237.0793019,5215.744642000001,0,0,0,0,0,0.0,0
489.2737983,8806.928369,0,1,0,0,0,0.0,0
900.8032314,26123.293709999998,0,0,0,0,0,0.0,0
865.6765051000001,12119.47107,0,0,0,0,0,0.0,0
743.6344504,17103.59236,0,0,0,0,0,0.0,0
62.96519338,1133.373481,0,0,0,0,0,0.0,0
407.3247203,4073.247203,0,0,0,0,0,0.0,0
241.2103363,3376.944708,0,0,0,0,0,0.0,0
54.87488334,713.3734833999999,0,0,0,0,0,0.0,0
321.91552939999997,321.91552939999997,0,0,0,0,0,0.0,0
58.85243721,3413.441358,0,8,1,1,0,0.0,0
527.9947945,13727.86466,0,0,0,0,0,0.0,0
262.83458140000005,1314.1729070000001,0,0,0,0,0,0.0,0
265.6333815,1593.800289,0,0,0,0,0,0.0,0
828.0854789,9937.025747,0,0,0,0,0,0.0,0
865.5540299,20773.29672,0,2,0,0,0,0.0,0
438.1000595,1752.400238,0,0,0,0,0,0.0,0
204.4915452,5112.28863,0,5,1,1,0,0.0,0
275.82635710000005,1654.958143,0,0,0,0,0,0.0,0
347.0273801,2429.191661,0,0,1,0,0,0.0,0
